date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Thu Mar 28 2019 19:50:42 GMT-0700 (北美太平洋夏令时间),,"Mountain View, CA",Former Employee ,Excellent place to work for if you have the right manager,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,3.0,4.0,5.0,4.0
Sat Mar 16 2019 20:25:46 GMT-0700 (北美太平洋夏令时间), Hardware Engineer,"San Francisco, CA",Current Employee ,Its amazing.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,,,,
Fri Mar 22 2019 20:51:37 GMT-0700 (北美太平洋夏令时间), Business Development Manager,"Mountain View, CA",Current Employee ,Great place to work!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,4.0,3.0
Sun Mar 24 2019 05:23:17 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Not worth it.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,5.0,1.0,1.0,1.0,1.0
Sat Mar 16 2019 02:30:48 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 14 2019 15:03:33 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Google,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sun Apr 14 2019 11:38:26 GMT-0700 (北美太平洋夏令时间), Recruiter,"Kirkland, WA",Current Employee ,Sell your soul for free food and drinks...,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,1.0,1.0
Wed Apr 03 2019 22:26:52 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Sunnyvale, CA",Current Employee ,Management does not care about you,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,4.0,1.0,
Mon Mar 11 2019 19:31:24 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,The Best,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Mar 07 2019 16:25:15 GMT-0800 (北美太平洋标准时间),,,Current Employee ,Best place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Mar 25 2019 14:12:15 GMT-0700 (北美太平洋夏令时间), SWE,,Current Employee ,Okay company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Fri Feb 15 2019 11:09:19 GMT-0800 (北美太平洋标准时间), Inside Sales Representative,"Austin, TX",Current Employee ,Amazing when you look at it as a whole,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,
Sat Mar 09 2019 21:26:32 GMT-0800 (北美太平洋标准时间), Sales Planner,,Former Employee ,Positive work environment,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sat Mar 09 2019 22:15:39 GMT-0800 (北美太平洋标准时间), Software Engineer(Internship),"Mountain View, CA",Former Employee ,"Stable, Flexible, and inclusive place to work",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sat Mar 09 2019 09:35:27 GMT-0800 (北美太平洋标准时间), Vice President Corp Dev,"Chicago, IL",Current Employee ,The train keeps rolling,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,3.0,4.0,5.0,4.0
Fri Mar 22 2019 13:02:49 GMT-0700 (北美太平洋夏令时间), Software Developer,"Los Angeles, CA",Current Employee ,Good company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Thu Mar 07 2019 12:42:57 GMT-0800 (北美太平洋标准时间), Senior Software Engineer,,Current Employee ,Awesome,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Mar 07 2019 23:33:24 GMT-0800 (北美太平洋标准时间),,"Irvine, CA",Current Employee ,Hey Google,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Mar 18 2019 11:54:24 GMT-0700 (北美太平洋夏令时间), Legal Specialist,,Former Employee ,Legal: a struggle to get things to change,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,2.0,1.0,4.0,2.0
Wed Mar 06 2019 13:27:56 GMT-0800 (北美太平洋标准时间),,,Current Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,,,,
Mon Mar 04 2019 17:04:05 GMT-0800 (北美太平洋标准时间), Senior Ae,"New York, NY",Former Employee ,Great for Stability/Work Life Balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,3.0,5.0,5.0
Tue Mar 05 2019 09:24:08 GMT-0800 (北美太平洋标准时间), Systems Engineer,"Mountain View, CA",Current Employee ,Great environment and employees are treated with respect,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,4.0,4.0,5.0,3.0
Sun Mar 03 2019 13:23:59 GMT-0800 (北美太平洋标准时间), Consultant,"San Francisco, CA",Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,4.0
Sun Mar 03 2019 22:12:51 GMT-0800 (北美太平洋标准时间), Software Engineer,"New York, NY",Current Employee ,just,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Mar 03 2019 23:23:26 GMT-0800 (北美太平洋标准时间), Data Analyst,"Mountain View, CA",Current Employee ,This is headline,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,3.0
Mon Mar 04 2019 08:44:59 GMT-0800 (北美太平洋标准时间), Vice President R&D,"Palo Alto, CA",Current Employee ,Love it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sun Mar 03 2019 11:35:45 GMT-0800 (北美太平洋标准时间), Administrative,,Former Employee ,Great place to work!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Mar 13 2019 16:53:13 GMT-0700 (北美太平洋夏令时间), IT Resident,"Mountain View, CA",Current Employee ,Good place to start your career in IT but fixed term employment is rough,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,3.0,3.0,3.0
Sat Mar 02 2019 07:12:42 GMT-0800 (北美太平洋标准时间), Operations,"Sanford, FL",Former Employee ,Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Mar 15 2019 20:27:07 GMT-0700 (北美太平洋夏令时间), Tech,,Former Employee ,n,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Thu Feb 28 2019 16:07:10 GMT-0800 (北美太平洋标准时间), Software Engineer,"Mountain View, CA",Former Employee ,Great Company to Work For,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Fri Mar 01 2019 10:23:46 GMT-0800 (北美太平洋标准时间), Data Scientist,"Seattle, WA",Current Employee ,Wonderful place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 11 2019 19:54:29 GMT-0700 (北美太平洋夏令时间),,"San Francisco, CA",Current Employee ,Good enough that I won't leave,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Mar 14 2019 12:29:07 GMT-0700 (北美太平洋夏令时间), Analyst,"Mountain View, CA",Former Employee ,Great work-life balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,4.0,4.0,4.0,3.0
Sat Feb 23 2019 17:03:34 GMT-0800 (北美太平洋标准时间), Brand Ambassador,,Former Employee ,Amazing!!! I would do it all over again!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Feb 26 2019 13:19:10 GMT-0800 (北美太平洋标准时间), Tax Associate,"New York, NY",Current Employee ,Cool,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Feb 26 2019 16:54:28 GMT-0800 (北美太平洋标准时间),,"Mountain View, CA",Current Employee ,None,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Mar 13 2019 06:38:47 GMT-0700 (北美太平洋夏令时间), Senior Software Engineer Manager,"New York, NY",Current Employee ,"Great place to work, but is feeling more and more like a big company",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,5.0,3.0
Wed Mar 06 2019 17:09:49 GMT-0800 (北美太平洋标准时间), Graphic Designer,"Mountain View, CA",Former Employee ,"Company is OK, but could do better",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,2.0,3.0
Tue Mar 12 2019 16:53:26 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Pick the right team for you.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Mon Feb 25 2019 13:41:54 GMT-0800 (北美太平洋标准时间),,,Former Employee ,awesome company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Feb 26 2019 09:38:23 GMT-0800 (北美太平洋标准时间), Senior Account Manager,"Seattle, WA",Former Employee ,Best Big Company To Work At,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Mar 11 2019 22:34:56 GMT-0700 (北美太平洋夏令时间), Project Manager,"Mountain View, CA",Former Employee ,Love it here,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Sun Feb 24 2019 16:41:57 GMT-0800 (北美太平洋标准时间), Software Engineer,,Current Employee ,Great company for SWEs,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Feb 24 2019 19:25:48 GMT-0800 (北美太平洋标准时间), Software Developer,"Washington, DC",Current Employee ,Good company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sun Feb 24 2019 22:35:17 GMT-0800 (北美太平洋标准时间), Software Engineer,,Current Employee ,Google,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Feb 25 2019 01:11:57 GMT-0800 (北美太平洋标准时间), Product Management,"Mountain View, CA",Current Employee ,Awesome company to work in.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,3.0
Sun Mar 10 2019 20:05:37 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Good for a large company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Thu Mar 07 2019 16:17:48 GMT-0800 (北美太平洋标准时间), Senior Director,"Mountain View, CA",Former Employee ,"Awesome company, Cloud business struggling",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
Fri Feb 22 2019 12:53:18 GMT-0800 (北美太平洋标准时间), AREA SALES MANAGER,"Tampa, FL",Current Employee ,Clear outlook on Google,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,5.0
Tue Feb 12 2019 11:04:24 GMT-0800 (北美太平洋标准时间), Programmer Analyst,"Mountain View, CA",Current Employee ,Good place to work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Feb 21 2019 15:02:59 GMT-0800 (北美太平洋标准时间), Software Developer,"Mountain View, CA",Former Employee ,Good culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Feb 22 2019 04:47:55 GMT-0800 (北美太平洋标准时间), Software Engineer,"Mountain View, CA",Former Employee ,amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,5.0,4.0
Thu Mar 07 2019 11:53:23 GMT-0800 (北美太平洋标准时间),,,Former Employee ,Great place to work.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Sat Feb 16 2019 18:03:19 GMT-0800 (北美太平洋标准时间), Engineer,,Current Employee ,Worked in a software team,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Feb 19 2019 13:13:25 GMT-0800 (北美太平洋标准时间), SDE1,,Current Employee ,Awesome company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Feb 20 2019 00:40:02 GMT-0800 (北美太平洋标准时间),,,Current Employee ,Still a great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sat Mar 02 2019 12:25:42 GMT-0800 (北美太平洋标准时间), Associate Account Strategist,"Mountain View, CA",Former Employee ,"Sales-y, false advertising",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,5.0,2.0
Mon Feb 18 2019 22:04:32 GMT-0800 (北美太平洋标准时间),,,Former Employee ,Amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Mon Mar 04 2019 18:09:07 GMT-0800 (北美太平洋标准时间), Senior Software Engineer,"Mountain View, CA",Former Employee ,Great Benefits and Work-Life Balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,4.0,3.0,5.0,4.0
Tue Mar 05 2019 06:09:05 GMT-0800 (北美太平洋标准时间), Software Engineer,"New York, NY",Former Employee ,Cool work space,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,5.0,4.0
Mon Feb 11 2019 22:09:22 GMT-0800 (北美太平洋标准时间), Technical Recruiter,"Mountain View, CA",Former Employee ,Google is amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,3.0,3.0,4.0
Mon Feb 18 2019 12:10:20 GMT-0800 (北美太平洋标准时间),,,Former Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Sun Feb 17 2019 04:58:26 GMT-0800 (北美太平洋标准时间), Product Manager,,Current Employee ,Best big corporate life,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,3.0
Thu Mar 21 2019 08:49:55 GMT-0700 (北美太平洋夏令时间), Licensed Massage Therapist,,Former Employee ,Hypocritical management.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,3.0,1.0
Fri Mar 01 2019 19:48:42 GMT-0800 (北美太平洋标准时间), Legal,,Former Employee ,Cool place,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Mon Feb 11 2019 17:51:43 GMT-0800 (北美太平洋标准时间), Remote Stylist,"Algonquin, IL",Current Employee ,Remote Stylist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,4.0,5.0
Wed Feb 13 2019 23:14:12 GMT-0800 (北美太平洋标准时间), Software Engineer,,Current Employee ,Amazing place,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Feb 25 2019 00:39:07 GMT-0800 (北美太平洋标准时间), Senior Software Engineer,"Mountain View, CA",Former Employee ,"Great benefits, but some issues too",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,3.0,5.0,5.0,3.0
Tue Feb 26 2019 22:13:38 GMT-0800 (北美太平洋标准时间), Program Manager,"Mountain View, CA",Current Employee ,"Great perks, welcoming environment and wide range of opportunities",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,5.0,3.0
Mon Feb 11 2019 14:30:04 GMT-0800 (北美太平洋标准时间), Business Development,,Current Employee ,"Great company, great benefits",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,,,
Tue Feb 12 2019 10:37:10 GMT-0800 (北美太平洋标准时间), Software Engineer,,Former Employee ,Great Company and benefits,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,4.0
Mon Feb 25 2019 15:01:55 GMT-0800 (北美太平洋标准时间), Software Engineer,,Former Employee ,"Great place, takes some getting used to",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri Jan 25 2019 11:45:57 GMT-0800 (北美太平洋标准时间), Software Development Engineer,"Boulder, CO",Current Employee ,Positive experience with some typical big company problems,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,2.0,3.0,5.0,4.0
Sun Feb 03 2019 06:06:00 GMT-0800 (北美太平洋标准时间), Account Strategist,"New York, NY",Current Employee ,Great company to work for,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Sat Feb 09 2019 00:52:12 GMT-0800 (北美太平洋标准时间), Program Manager,"Mountain View, CA",Current Employee ,The Best,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Feb 07 2019 12:38:28 GMT-0800 (北美太平洋标准时间), Senior Solutions Consultant,"Playa Vista, CA",Former Employee ,Exactly What You Think It Is,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Feb 07 2019 15:47:04 GMT-0800 (北美太平洋标准时间), Receptionist,,Current Employee ,Reception,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Mar 08 2019 09:08:44 GMT-0800 (北美太平洋标准时间), Stylist,,Current Employee ,Waste of time,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,1.0,1.0
Wed Feb 06 2019 14:10:12 GMT-0800 (北美太平洋标准时间),,,Former Employee ,Awesome place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Feb 21 2019 11:27:49 GMT-0800 (北美太平洋标准时间), Executive Assistant,"Los Angeles, CA",Current Employee ,Good place to work with good colleagues,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,3.0,3.0
Tue Feb 05 2019 12:48:56 GMT-0800 (北美太平洋标准时间),,,Software Engineer ,Google is Great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Tue Feb 05 2019 21:37:38 GMT-0800 (北美太平洋标准时间), Account Strategist,,Current Employee ,Account Strategist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Feb 05 2019 22:28:12 GMT-0800 (北美太平洋标准时间), Program Manager,"Santa Clara, CA",Current Employee ,Cool Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,3.0,3.0,3.0,2.0
Tue Feb 19 2019 23:54:45 GMT-0800 (北美太平洋标准时间), Senior Software Engineer,"Mountain View, CA",Former Employee ,good place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Wed Jan 30 2019 00:43:35 GMT-0800 (北美太平洋标准时间), Recruiting Coordinator,"Mountain View, CA",Current Employee ,Contracted Recruiting Coordinator at Google,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Sat Feb 02 2019 01:05:23 GMT-0800 (北美太平洋标准时间), Recruiter,,Current Employee ,Google recruiter,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,5.0,4.0,4.0
Mon Feb 04 2019 13:23:02 GMT-0800 (北美太平洋标准时间), Developer,"Los Angeles, CA",Former Employee ,Something comes from the air,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,5.0,5.0
Mon Feb 04 2019 13:55:08 GMT-0800 (北美太平洋标准时间), Software Engineer Resident,"Mountain View, CA",Current Employee ,BEST COMPANY EVER!!!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Feb 18 2019 18:33:03 GMT-0800 (北美太平洋标准时间),,"Atlanta, GA",Former Employee ,good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Tue Feb 19 2019 12:27:37 GMT-0800 (北美太平洋标准时间), Secretary,"Mountain View, CA",Former Employee ,Secretary and Human Resource Assistant,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,3.0,3.0,3.0,3.0
Mon Feb 18 2019 23:15:34 GMT-0800 (北美太平洋标准时间), Machine Learning Scientist,"Los Angeles, CA",Former Employee ,good,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,3.0,3.0
