date,employee_title,location,employee_status,review_title,pros,cons,rating_overall,rating_balance,rating_culture,rating_career,rating_comp,rating_mgmt
Wed Jun 26 2019 00:41:04 GMT-0700 (北美太平洋夏令时间), Software Engineer,"Los Angeles, CA",Former Employee ,It's great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Wed Jun 26 2019 07:25:37 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Salt Lake City, UT",Former Employee ,The Apple environment will change how you view the world!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,4.0,5.0,4.0
Wed Jun 26 2019 09:31:01 GMT-0700 (北美太平洋夏令时间), Team Lead,"Elk Grove, CA",Former Employee ,Team lead at apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Wed Jun 26 2019 04:36:45 GMT-0700 (北美太平洋夏令时间), ACPR,"Elk Grove, CA",Former Employee ,It's who you know,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,1.0,5.0,3.0
Wed Jun 26 2019 08:51:51 GMT-0700 (北美太平洋夏令时间), Redzone Specialist,"Woodmere, OH",Current Employee ,Lots of hours,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,4.0,5.0,5.0
Tue Jun 25 2019 12:01:16 GMT-0700 (北美太平洋夏令时间), Learning and Development Specialist,,Current Employee ,Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,2.0,5.0,3.0
Sun Jul 28 2019 21:45:15 GMT-0700 (北美太平洋夏令时间), Specialist,"San Antonio, TX",Former Employee ,Apple is not their people,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,2.0,5.0,1.0
Mon Jun 24 2019 14:34:41 GMT-0700 (北美太平洋夏令时间), Senior Counsel,,Current Employee ,legal products team is the place to be,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,3.0,4.0,4.0
Mon Jun 24 2019 14:36:22 GMT-0700 (北美太平洋夏令时间), Specialist,"Washington, DC",Current Employee ,Great Company - Hard to Advance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,2.0,4.0,3.0
Tue Jun 25 2019 12:50:15 GMT-0700 (北美太平洋夏令时间), Client Engineer,"Cupertino, CA",Former Employee ,Overall Good Experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,3.0,5.0,2.0
Fri Jun 21 2019 15:10:20 GMT-0700 (北美太平洋夏令时间), Specialist,"Houston, TX",Current Employee ,"Management is encouraged to, but not required to be diligent and compassionate",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,2.0,4.0,2.0
Sun Jun 23 2019 17:02:40 GMT-0700 (北美太平洋夏令时间), Genius,"Tampa, FL",Current Employee ,.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,3.0
Sun Jun 23 2019 17:38:39 GMT-0700 (北美太平洋夏令时间), Specialist,"Atlanta, GA",Current Employee ,Great company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Jul 08 2019 16:55:27 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Fort Worth, TX",Former Employee ,It’s a mixed bag.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,3.0,2.0,4.0,1.0
Sun Jun 23 2019 14:51:44 GMT-0700 (北美太平洋夏令时间),,"Madison, WI",Current Employee ,Great Team and Products,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,3.0,4.0,3.0
Sun Jul 07 2019 21:05:46 GMT-0700 (北美太平洋夏令时间), Specialist,"Norfolk, VA",Current Employee ,"Retail is horrible, Apple is decent",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,2.0,2.0,3.0,3.0
Fri Jun 21 2019 18:22:45 GMT-0700 (北美太平洋夏令时间), Genius,"Boston, MA",Former Employee ,Genius,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,5.0
Sat Jun 22 2019 05:26:14 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Great Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Fri Jun 21 2019 14:19:13 GMT-0700 (北美太平洋夏令时间), Verification Design Engineer,"Orlando, FL",Current Employee ,Work on the cutting edge,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Fri Jun 21 2019 09:30:50 GMT-0700 (北美太平洋夏令时间), Specialist,"Oceanside, CA",Former Employee ,Great Company!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,4.0,4.0
Fri Jul 05 2019 05:38:28 GMT-0700 (北美太平洋夏令时间), Specialist,,Current Employee ,PT Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,3.0,3.0,4.0,1.0
Thu Jul 25 2019 10:26:47 GMT-0700 (北美太平洋夏令时间), Customer Relations Advisor,"Austin, TX",Former Employee ,Stay Away... The grass is greener everywhere else,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,1.0,1.0,2.0,1.0
Wed Jun 19 2019 15:26:58 GMT-0700 (北美太平洋夏令时间), Specialist,,Current Employee ,Apple inc,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,4.0
Wed Jun 19 2019 17:26:24 GMT-0700 (北美太平洋夏令时间), Project Manager,"New York, NY",Current Employee ,Awesome Place to Work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,4.0,5.0,5.0,4.0
Wed Jun 19 2019 18:28:38 GMT-0700 (北美太平洋夏令时间), Technician Specialist,"Bethesda, MD",Current Employee ,Good Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 20 2019 09:53:58 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Best Retail experience you can ask for.,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 20 2019 11:31:13 GMT-0700 (北美太平洋夏令时间), Business Expert,,Former Employee ,Best in Retail,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,2.0,5.0,3.0
Wed Jun 12 2019 17:19:59 GMT-0700 (北美太平洋夏令时间), Senior Technical Support Advisor,,Former Employee ,Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,1.0,3.0,4.0,5.0,2.0
Wed Jun 19 2019 18:39:50 GMT-0700 (北美太平洋夏令时间), Operations,"Wellington, FL",Former Employee ,Great Job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,5.0,5.0,4.0
Thu Jun 20 2019 08:15:30 GMT-0700 (北美太平洋夏令时间), Internship,"San Jose, CA",Former Employee ,great experience to work here,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Thu Jul 04 2019 05:21:09 GMT-0700 (北美太平洋夏令时间), Specialist,,Former Employee ,Great in theory but could be better in reality,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,5.0,3.0,5.0,3.0
Tue Jun 18 2019 13:47:01 GMT-0700 (北美太平洋夏令时间), Vice President Sales,"San Jose, CA",Current Employee ,company is fabuulous and great,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 18 2019 23:19:48 GMT-0700 (北美太平洋夏令时间), Specialist,"San Jose, CA",Current Employee ,"Great coworker, great environment",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,4.0,5.0
Wed Jun 19 2019 06:20:36 GMT-0700 (北美太平洋夏令时间), Product Specialist,,Current Employee ,awesome people!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,5.0,5.0,5.0
Wed Jun 19 2019 07:11:38 GMT-0700 (北美太平洋夏令时间), Sales/Customer Service Online Store,"Austin, TX",Former Employee ,Call center job. Tons of fun,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,2.0,5.0,1.0
Mon Jul 22 2019 13:45:55 GMT-0700 (北美太平洋夏令时间), Genius,,Former Employee ,Trash,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,,,,,
Wed Jul 03 2019 21:22:54 GMT-0700 (北美太平洋夏令时间), Operations Expert,,Former Employee ,Pros & Cons,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,1.0,2.0,1.0,4.0,1.0
Tue Jun 18 2019 12:37:08 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Leawood, KS",Former Employee ,"Loved the job, hated the hours.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,1.0,4.0,3.0,4.0,3.0
Mon Jul 01 2019 20:27:29 GMT-0700 (北美太平洋夏令时间), Apple Genius,"Atlanta, GA",Current Employee ,Great company. Culture is flailing...,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,3.0,4.0,3.0,2.0
Tue Jul 02 2019 12:32:48 GMT-0700 (北美太平洋夏令时间), Data,"Sunnyvale, CA",Current Employee ,Data,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,,,,,
Mon Jul 01 2019 17:55:54 GMT-0700 (北美太平洋夏令时间), Specialist,"Brooklyn, NY",Former Employee ,Take what you can,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,4.0,1.0,2.0,4.0,1.0
Sun Jun 16 2019 17:43:28 GMT-0700 (北美太平洋夏令时间), Full Stack Developer,"Cupertino, CA",Current Employee ,Great Company for stable work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,4.0,5.0,4.0
Fri Jun 28 2019 18:59:51 GMT-0700 (北美太平洋夏令时间), Receiving,,Current Employee ,Meh,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,3.0,4.0,2.0
Fri Jun 14 2019 08:55:34 GMT-0700 (北美太平洋夏令时间), Marketing Lead,"Cupertino, CA",Former Employee ,Working at Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,3.0,4.0,2.0
Fri Jun 14 2019 17:52:47 GMT-0700 (北美太平洋夏令时间), Senior Optical Engineer,"Cupertino, CA",Current Employee ,Work environement,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Sat Jun 29 2019 10:29:08 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Current Employee ,Not Diverse As Advertised (Toxic Work Environment),Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,2.0,1.0,1.0,1.0,1.0
Fri Jun 07 2019 09:51:49 GMT-0700 (北美太平洋夏令时间), Product Specialist,,Current Employee ,Good Overall Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,3.0,4.0,4.0
Wed Jun 26 2019 16:43:30 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Newark, DE",Current Employee ,Great Company. Specific store could use some work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,3.0,5.0,2.0,5.0,2.0
Thu Jun 13 2019 15:20:25 GMT-0700 (北美太平洋夏令时间), Genius,,Current Employee ,Technician,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,3.0,5.0,5.0,3.0
Thu Jun 13 2019 16:58:51 GMT-0700 (北美太平洋夏令时间), Sales Associate,"Detroit, MI",Current Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Fri Jun 14 2019 10:36:02 GMT-0700 (北美太平洋夏令时间), GPU Performance Engineer,"Cupertino, CA",Former Employee ,GPU Performance Engineer,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 17:33:04 GMT-0700 (北美太平洋夏令时间)," Tech Support, Mentor","Atlanta, GA",Former Employee ,Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,3.0,3.0,4.0,2.0
Thu Jun 13 2019 15:42:52 GMT-0700 (北美太平洋夏令时间), Specialist,"Miami Beach, FL",Former Employee ,Working for apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,5.0,4.0
Fri Jun 14 2019 07:54:31 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,At Home Advisor,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,,,,,
Wed Jun 12 2019 15:58:13 GMT-0700 (北美太平洋夏令时间), Senior Advisor,,Current Employee ,Great place to grow your career,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,3.0,3.0,5.0,3.0
Wed Jun 12 2019 22:07:51 GMT-0700 (北美太平洋夏令时间), Apple Sales Specialist,,Former Employee ,Dope,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Jun 13 2019 07:21:28 GMT-0700 (北美太平洋夏令时间), Business Manager,,Former Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,4.0,4.0
Thu Jun 13 2019 11:40:41 GMT-0700 (北美太平洋夏令时间), Administrative Assistant,"San Francisco, CA",Current Employee ,Worked for company in 2 different locations for a total of over 6 years,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,3.0,4.0,4.0
Sun Jun 09 2019 22:11:12 GMT-0700 (北美太平洋夏令时间),,"Cupertino, CA",Current Employee ,Review,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,5.0,4.0,3.0
Tue Jun 11 2019 20:33:20 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Current Employee ,Amazing,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,4.0,5.0,5.0,4.0
Wed Jun 12 2019 12:13:56 GMT-0700 (北美太平洋夏令时间), Project Manager,"Los Angeles, CA",Former Employee ,Great experience,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,4.0,4.0,4.0,4.0
Sat Jun 08 2019 03:57:35 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Wed Jun 12 2019 06:36:18 GMT-0700 (北美太平洋夏令时间), Apple Technical Specialist,"Birmingham, AL",Former Employee ,apple technical specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,5.0,5.0,4.0,4.0
Wed Jun 19 2019 15:48:22 GMT-0700 (北美太平洋夏令时间), Principal Engineer,"Cupertino, CA",Current Employee ,"At Apple, Soft Skills Trump Technical Skills",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",2.0,3.0,2.0,2.0,4.0,1.0
Sat Jun 08 2019 18:13:27 GMT-0700 (北美太平洋夏令时间), Technical Advise,,Current Employee ,Good Job From Home,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,3.0,5.0,3.0
Mon Jun 10 2019 13:54:10 GMT-0700 (北美太平洋夏令时间),,,Former Employee ,Here is the overall,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,5.0,5.0,4.0,5.0,4.0
Mon Jun 10 2019 16:06:16 GMT-0700 (北美太平洋夏令时间), Product Specialist,,Current Employee ,Part Time Product specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,4.0,5.0,5.0,4.0
Fri Jun 07 2019 18:07:15 GMT-0700 (北美太平洋夏令时间), Apple Genius,"Boston, MA",Current Employee ,Apple Store Workplace Culture,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,4.0,4.0,4.0,4.0,4.0
Mon Jun 10 2019 08:18:30 GMT-0700 (北美太平洋夏令时间), Apple At Home Advisor,,Current Employee ,Great company to work for !,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Mon Jun 10 2019 11:23:21 GMT-0700 (北美太平洋夏令时间), genious,"New York, NY",Current Employee ,Great Company,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,3.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 11:06:51 GMT-0700 (北美太平洋夏令时间), Apple AHA,"Atlanta, GA",Current Employee ,Apple AHA,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,,
Sun Jun 23 2019 16:27:08 GMT-0700 (北美太平洋夏令时间), College IOS Advisor,"Atlanta, GA",Former Employee ,"If you have a great manager, this can be a good experience.",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,5.0,3.0,5.0,2.0
Sun Jun 09 2019 07:35:16 GMT-0700 (北美太平洋夏令时间), Senior Recruiter,,Former Employee ,Leader in Innovation,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Fri Jul 12 2019 18:46:51 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Atlanta, GA",Current Employee ,Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,3.0,2.0,5.0,1.0
Sun Jul 14 2019 06:00:15 GMT-0700 (北美太平洋夏令时间), Developer Relations/Customer Relations,"Austin, TX",Former Employee ,Fast Paced / Poor leadership,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",1.0,1.0,3.0,1.0,2.0,1.0
Fri Jun 07 2019 13:18:09 GMT-0700 (北美太平洋夏令时间), Apple Genius,"Los Angeles, CA",Former Employee ,cool gig,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,4.0,3.0,4.0,3.0
Thu Jun 06 2019 14:18:11 GMT-0700 (北美太平洋夏令时间), AHA College Program,,Former Employee ,AHA College Program,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Thu Jun 06 2019 21:24:31 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Good place,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Fri Jun 07 2019 08:32:12 GMT-0700 (北美太平洋夏令时间), Specialist,,Current Employee ,Part Time Specialist,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,2.0,5.0,5.0,5.0,4.0
Mon Jun 03 2019 12:59:44 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Los Angeles, CA",Current Employee ,Great place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Thu Jun 20 2019 16:44:06 GMT-0700 (北美太平洋夏令时间), Apple Genius,"Clifton, NJ",Former Employee ,pretty decent place to work,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,3.0,3.0,3.0,2.0
Wed Jun 05 2019 15:47:35 GMT-0700 (北美太平洋夏令时间),,,Current Employee ,Working at Apple,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,2.0,5.0,3.0,4.0,3.0
Wed Jun 19 2019 14:33:59 GMT-0700 (北美太平洋夏令时间), Specialist,,Current Employee ,A little better then the average retail job,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,1.0,4.0,2.0,,
Wed Jun 19 2019 14:44:20 GMT-0700 (北美太平洋夏令时间), Technical Specialist,,Current Employee ,As a technical specialist i troubleshoot apple devices at the genius bar,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,4.0,5.0,1.0,3.0,2.0
Wed Jun 19 2019 21:48:20 GMT-0700 (北美太平洋夏令时间), Specialist,"Manhasset, NY",Former Employee ,Balance,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,2.0,5.0,3.0,3.0,2.0
Thu Jun 20 2019 11:38:13 GMT-0700 (北美太平洋夏令时间), Campus Specialist,,Current Employee ,"Good Company, Boring / Not Impactful Job",Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",3.0,5.0,5.0,4.0,3.0,4.0
Tue Jun 04 2019 14:31:58 GMT-0700 (北美太平洋夏令时间), Software Engineer,,Current Employee ,software enginner,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,,,,,
Wed Jun 05 2019 08:23:50 GMT-0700 (北美太平洋夏令时间), Product Zone Specialist,"McLean, VA",Current Employee ,Great Company to Work for!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",4.0,3.0,5.0,4.0,5.0,3.0
Mon Jun 03 2019 18:11:19 GMT-0700 (北美太平洋夏令时间), Development Director,"Charlotte, NC",Current Employee ,Loved it,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,5.0,5.0,5.0,5.0,5.0
Tue Jun 04 2019 07:39:50 GMT-0700 (北美太平洋夏令时间), Technical Specialist,"Boise, ID",Former Employee ,Fantastic experience!,Nam quis nulla. Integer malesuada. In in enim a arcu imperdiet.,"Etiam sapien elit, consequat eget, tristique non, venenatis quis, ante.",5.0,4.0,5.0,4.0,5.0,4.0
